file,target,preposition,determiner,pronoun,male_feature_count,female_feature_count
9f907cb2220b76089754567dbdfe7650,0,9,2,234,77,37
fd803d92922e8086eb23f4410eaf8f5d,0,12,1,218,43,19
eb549cbdce0944a2bc62af5ddbd3983,0,12,0,248,72,34
ea6736db67f081cb6da1e1d426687651,0,9,1,257,100,26
e2a7640a22d2e104b6c1545bc591b26e,0,20,3,243,105,24
e593984d8db068a75f1c0bcb301b3e00,0,23,7,325,78,35
f2ca6a00dcc2353ead61e72e937dbbd7,0,13,7,239,60,15
8284b9d64e16b913f0d96cdf3c26fa42,0,12,7,235,85,29
9a37e8df2b4471ce09bd676d07a1f255,0,13,0,192,47,20
9342f7d9508a067d2b871879efb28257,0,16,1,308,115,38
f0b3866d1a0603b9b4da5c931b2e964b,0,9,2,229,68,24
9c9f24657d26c6dd1d90545978709afa,0,6,0,232,25,7
97c3c4cf62eb2a617dd9771b6a545162,0,12,2,309,60,19
b1ad2f7eea718d4473672f93a72a3098,0,18,1,281,116,45
f0808d0c9c405a3aff40a369c4e071f9,0,14,2,143,51,14
9aefa7421bfbe162f6bf924d1937ca8a,0,27,6,264,63,29
3724d4d3a2114ed7c89bccc6dfd38e83,0,27,6,264,63,29
2da2e1a15dbc7cb3819440e20d749b02,0,1,2,105,2,0
a90f74ea75209aa06deb8f8ec1cddb86,0,19,1,260,77,27
290f3cab9ece2f47b4b57ffdc4b39e4d,0,13,4,224,53,17
98fcc80531981ab2df9d76c865499d46,0,9,1,198,71,21
b0346935760600dbf8cac9c26adb2960,0,24,0,310,91,17
d401b0038b2a6db1bb17c6c1f54075d0,0,9,0,231,57,26
cff9fcc3c757a866c20929ec5ad20b49,0,7,1,302,50,26
6f325a5bfb7cc2c38eaaf63e0cc4c313,0,46,0,222,94,15
77a78758c6f1d17ea3653629bd15b094,0,9,4,214,72,22
9ac191fb2d2c53d8e2e331a75b92af83,0,6,0,311,29,99
6b11fb9c4592c35f4422c9b3f749aaf8,0,19,0,286,82,34
eed4c9d06b9547dc525179a6460c0442,0,8,1,311,73,30
deabe4de67b41780f74001b5709bec7f,0,6,2,161,50,15
29d5b1f704f8f722d8ab7c85b7c8f0ee,0,17,0,255,93,25
e5b47d4325f90410e6c34b23b3402c4a,0,12,3,251,89,26
d5a8c78957a0849a09a2f16de20a1512,0,17,2,220,74,30
af2dc83343e637dfab2d3d3715025888,0,22,2,222,79,43
c76e96013a6b4b01e2b32027e74e67fc,0,6,0,204,26,15
1a6446f74e20c558a2cef60365400499,0,14,9,259,97,17
e2dc259386a5196f8ee8a4a177d58cd4,0,13,0,279,74,23
fa9bea782966cc23d3166bf19b8afcf6,0,17,4,220,62,16
71df8cda0f54c0d4de71570b21d84c3e,0,8,1,170,78,29
411aa32e0a3a35711ee11d395af2c185,0,17,0,236,68,20
1c8fa667a0eb4be9ee862274d7117b20,0,12,1,282,54,25
dd62e58ac3c9bb58842e67af2908fc9b,0,21,3,240,108,21
6d29ca3ba724d43676ed46abb929dea0,0,56,0,252,94,31
d7d392835f50664fc079f0f388e147a0,0,19,1,207,69,26
a930d2a2f8e7ff0f03793840373de173,0,6,1,145,57,22
bd6060dc876c60854253ba20e2fc24dc,0,26,7,255,101,29
9355f5a52a7272413136751a7d6c7dcb,0,5,0,225,89,20
515f877608adc68367bf19f40c8ef9ce,0,13,4,226,56,12
569dfb32d282e89d3602f3cd8d49a34a,0,13,4,224,76,34
e52e0fcc032ff8591f730f720a707e75,0,10,5,199,49,25
3371ca67c4f9e988127ca8091e825d5,0,8,0,248,48,18
4d0480a3857913d90186f79b04c325c8,0,19,0,239,47,14
3f765b6cbc81a76abdb2ea43f41b59f0,0,6,1,277,29,4
8d68b2c98a07aa7779627461f4d32a8f,0,10,2,204,50,12
fd85e9c58bedb8c5fc787d2542eb5b0a,0,13,2,316,124,29
aea6b0cfc3e18d36ae45f2d3fb72efe4,0,13,2,242,87,22
b978cbbd6d0dac95acc5147f21461bad,0,13,3,289,111,36
3947ba8665c22ac4c4af3266d96bd48c,0,7,6,165,58,23
29f531db0df7c8bebe0fc32592d9e356,0,15,2,257,100,26
7645b3ede4cfd4375631b0c1a4e69c5,0,10,0,206,87,16
837a8319893e0bcea294dcd67436c0f7,0,5,1,252,71,25
4141893eb63b03de5183d6b1c4af5c00,0,1,0,289,100,0
1d7972cd65c504e517c0bfe7260903ad,0,5,0,251,83,17
d3a8b1b1172580c194eff05f8eb2b5b7,0,16,1,217,68,31
d7654b277245d14f5f01d6ffb697ab85,0,10,2,208,70,25
77c096773aef107d31a58ec0d8265df0,0,6,2,250,60,26
475b643ff2d693911fc38356a50af646,0,21,3,217,61,25
1aff6860d57c75e4c82c144b33d9ac50,0,17,0,256,87,21
d575d88e7b6a48988729491c39f0adab,0,21,2,283,67,31
f1487f04a22f70ba4fdb0f2830cbd647,0,7,2,199,59,26
af2e0e384c12c94df3cdc4c3f3dd6c34,0,11,0,191,49,19
6d956a0f90ed6c769a12ccd8fd0c40e5,0,23,4,288,89,29
d191280655be8108ec9928398ff5b563,0,20,1,190,45,13
41129089e73b9fdeaa2b05153556f8e9,0,15,6,195,77,33
123edd34c84569df10a8c143f8633a6c,0,11,0,244,76,25
6c61a4ebe750ebd9b49755789a4e4298,0,22,5,300,68,22
9d54a60782d3d923f42f3adcde2dba12,0,7,1,334,106,20
a5561e7a1a680a08fd2862b4252343f6,0,10,0,296,102,4
1c3b16429403ad91a29483bf6ce98bb9,0,17,2,249,32,10
1314faef941d4b3eb8631be95f3f8336,0,15,1,260,53,14
dd66c56e825e55d6d61faae58b46eea1,0,20,1,226,68,23
2f4f325155bb3f501f60965599ccbfd3,0,13,5,298,58,28
175d75154227242958ac5a09d24634b0,0,19,5,225,92,30
a6dce38fafa8f76e90b0811dcc30afce,0,13,1,294,75,36
d331c1179ef829298a667f118f44b381,0,8,1,230,69,27
5b7bea20e211e378461b2387522a66fd,0,17,3,268,74,23
71d1a8d098c870fc3f297fb40b078abb,0,15,1,232,71,26
db36e19ab31b08fabed7e44b1f838283,0,7,3,190,43,10
7c5dcee6ba449974a728991b712ae4ee,0,14,1,261,102,28
2a23060c9bfa7248f2fee57d0e49832,0,10,2,230,77,29
654d202d83c664a091134462fd8071a5,0,7,0,214,40,15
fe0d4ed763fcae2b05469ccc21489c80,0,12,1,230,73,21
6f8961d21385c84a124f01daecf588c8,0,11,4,216,61,20
a77080b2ccee51d694ef95fbc3f926f4,0,12,2,186,73,38
fc5f6904930212af672e641100cd9287,0,10,1,302,62,24
fda31bfb4b9474c4da4ad82bd4ab56fd,0,14,3,254,85,29
9aa46c8e85e744e0159d97ccc8c8b7e5,0,18,2,331,99,31
c2f415b562433b3d05884a2afd43090e,0,15,2,188,56,16
1fc35a5149379fff131e939f18257341,0,10,1,178,64,20
9e5f43b6c4af65ba6c184047d47605c4,0,19,2,352,80,31
81360762298d54a1b14535aeddf2594a,0,23,3,221,90,21
5647d97047f92803f03a592ef960f202,0,15,2,240,105,23
fcf3d14f687e1ae06a6a0af9e0d59fb9,0,12,0,180,56,24
321c9018f42c92a2189fcfe558c60887,0,11,3,220,66,20
fbd76c91ff376b068b7de1e6e7561d52,0,10,1,182,82,22
f957e4ac307176a3e57429cce414dba6,0,21,2,309,86,36
4b2f4f396e1a3ccb5363c68e05591ee2,0,7,2,236,61,25
f458b70cd6d8a8e902f4e3f4aa9f19ff,0,12,0,216,45,13
2d2df5ef5b74bdd66b80b7ec6aedfc37,0,17,3,226,62,14
5b135cbfbb0cc3282684ecc83fb33cb8,0,7,2,173,56,23
438e03654a160f5d95dbbebace35ba3,0,21,6,272,69,29
8c4b2f76b85369e09ce5e90d47d6059a,0,8,10,255,73,30
7152adc57945262cbaa02e87ed4f2888,0,10,1,243,49,20
ca3df92ea429b9664cc0c2dda9739235,0,9,1,217,69,19
dfde42eab9081f7cae664e39f93c8c8,0,19,0,230,63,12
84775b9c79bc76e8fce185422e056895,0,7,3,275,74,30
a8c233deb8093cf3d8dfd45e017b51d2,0,12,1,318,44,14
9a5e8a55c465bf2f9425831b25d20091,0,17,0,204,68,25
1ce971f9dcc01813e0fb50f7eeb2fe1,0,4,0,241,18,3
ecc242c3785dcfb89f71cafbc2607ead,0,16,1,236,61,25
cb5b2c900e76464dd1c2313cca73d566,0,17,4,339,54,22
f1b60737a7243337e1864e18b17fc4cb,0,12,3,258,127,30
68328fd088e36e1ab4f79f2926550b9c,0,12,2,262,93,30
5bf8f19df716685cac96a509c377e305,0,18,4,202,59,29
a386eb93fb2bd6c648aaea96ee382423,0,13,1,223,49,9
74aaf9dbcc6d4075608fcbb79c852a20,0,19,1,248,83,30
a7a53405b776e24db851a8587a485552,0,13,3,191,71,24
f19d058da02039aedc945427cb142ae6,0,26,4,283,81,23
d7a8ac5859adb36217f755daba001bd9,0,42,0,182,63,14
cb737560ccc3f5f5e4dc9d5e27a3474e,0,14,8,249,77,23
167e571ff049bcfd7b475321645d6dc9,0,1,2,190,65,27
17b052e853ae4a001adc8f5f717ccc63,0,9,1,238,70,24
3f00aee9a9b432ae7411f84b3c9a8ea1,0,14,1,238,62,24
fa4ee89200a5819cdf0187577a439cbb,0,23,0,306,80,28
b8152c6f226017decb92b69150c31187,0,14,0,187,70,20
c84f04ef6b4ce5d074d712576fa0545e,0,18,0,280,64,28
d0a3a63afc1c8217a3fdcc705bdebad3,0,6,0,89,43,14
526a4b44072b4e9d2788f26431a03c3,0,10,0,186,70,31
6812438800a00decaa201500471887c5,0,6,3,249,65,37
e047e1f878bf503ef721029af79cb5b1,0,8,0,171,79,29
b41a88fa152eea09ce70139ab573da03,0,7,1,182,53,17
4531857f0bc9be81710f33fc71c5d1f5,0,11,0,239,81,22
bcb1a90aab31898982764f7396b4525d,0,17,1,306,65,16
c44701bc10a43414e3278b47352da8c1,0,18,3,216,65,23
38d2e67dfa25dd60e8093f6bb19ef649,0,14,0,239,85,24
474858183d18690196064b161eed1f46,0,16,8,242,62,20
2480d1492d6e6e94298a8f80d4106300,0,8,1,217,56,19
9bf30cfa090bb592e2b9ca071ae4a3a8,0,19,1,238,71,29
629c834495ba06d2820f1b81c1630afe,0,24,3,248,96,26
cbef193d389c3e53d675c003567517d1,0,10,2,149,51,19
1905ad245a4f6c7f720ab80d7334cb59,0,14,10,242,71,18
e26827647dfc9a9f61f63e58f7e68656,0,15,1,214,70,33
aa52cc0f70490062adff238a645b41df,0,14,2,255,65,24
6a360d9af93af9d2bef99e98b01ee2e4,0,25,0,211,71,18
d93f1b9191b509b9cfaed1115922d08d,0,13,1,215,81,19
552ce6c7d0db4f6f74ff62383ab005c5,0,14,2,229,75,29
6edfc8027a63b1b3ebce879107df7024,0,17,2,251,70,26
2cb9d98d2c9382626dfc9aeadba2fa27,0,45,2,306,83,21
55771b5d1afe2366b292b4f6baed3c48,0,8,1,165,54,14
2a184c5c85fcd765d17267b6783d5ffe,1,13,4,171,83,20
53259762a49f56f451605df3efa955e6,1,15,0,176,55,25
a155cd046b51a0c442f57f1a2baa826c,1,8,1,184,73,19
72a7821a50864b6f2e48a85a831cf62f,1,5,0,186,99,19
533f4eeafb911ac4816a22a13087f47d,1,14,4,227,88,19
b7b47aa10340f0d152596214cb329e3f,1,6,2,260,98,39
e1b2cd334bd997485d93b7ecbd0b374a,1,18,2,201,88,37
ecfa46a8e0aacc862332d4edc8065b43,1,15,0,177,64,17
ab08e983d78a790d5bb00824017fab64,1,28,0,256,98,22
2d5c49a1e4960b2d2191590e88acc3a9,1,9,2,310,73,18
5d0c6c359ac25f5a9a4a481a905c3104,1,11,1,178,59,18
40350dfa5daa55dbf6fb2aab45749272,1,8,3,179,57,16
c4fc303af086545e0115c998e5ae3dbd,1,24,1,197,101,20
2be26839b02e905ff8ff9970da5c7f52,1,20,3,194,78,24
9d7c72c31f373786980e1da75e9733fa,1,11,1,233,58,23
9902026ade2c668f9b5f902677c204ee,1,9,0,120,56,13
19c02d405d3fc44883482fe3b1ce6584,1,19,6,190,56,16
df82c29c950a728e06a63b47e7fc99b5,1,14,2,144,80,32
8b9fb150eca5f8197edcc819b5982200,1,15,3,175,57,22
fa4cda8b17facd7715a01dc2257a4084,1,14,2,228,59,25
b082dc7db949f8c74d6f407de781013c,1,7,1,179,81,33
5b33f98c71296e4ec98c893919ec8601,1,16,4,245,96,33
11e8850f8222665f64247bd1baa13bc5,1,17,5,206,67,27
f614ac5b82da8abc5874fb45ad33b552,1,9,2,209,71,20
9cfbe21a33595687922e2082b6225265,1,4,1,180,69,26
3ac71e831fa42ded4f6cdb86aa804e9e,1,15,3,238,95,32
99b223ff10578d0b88c2101447dafc79,1,10,0,291,33,14
a07efcbe636d0a09c7391720f0f9b20,1,2,1,224,66,13
857a6688aa8e1bdc3ac43741e9030446,1,3,3,236,75,33
daa4366f823f2647c35d550d2c452f0d,1,7,6,199,76,32
8051eb2335045b45554bd2dc042bf03c,1,13,5,224,63,26
30443256fb92572428bb32589e06b482,1,28,1,260,102,17
346dd6276f279af3538f8fac92484046,1,14,2,165,82,20
4da00b3cee839b9fe716b0bde2f88c48,1,19,4,295,89,28
d0b8e77bc795ce6a481eb17ee39ac413,1,8,0,196,121,19
c585b714c7a57f4831b37de6374e528f,1,16,1,213,59,25
e92065709e65b1cc109658e2c113f6c0,1,17,0,205,70,28
9bccadb3d0033a2b2ad4403184ea72f5,1,11,0,149,62,21
1f4f9233b07670726b64675b73618378,1,4,3,155,53,22
4cc1924795eec5638c66e95178561e2d,1,26,1,236,84,36
86b7997bea83618d7a9740fecf1b9367,1,25,2,177,62,22
e82c3b3764413e23c438e86b1dc42d89,1,9,2,193,61,17
df1c14e405d605787558c0b12823c21e,1,16,0,118,62,13
a05f4f6d2ae77339f3a8bb51792c4039,1,22,3,287,115,46
c2513b912747ac272c36d425dbab0945,1,20,4,236,68,25
2e1f7aa4ea8de17044b17df3a50ef479,1,21,2,255,71,8
799cbf9cc43f375750b266846873c406,1,9,3,143,58,21
119332e948448bf29110ba44e5b6578,1,9,1,121,83,8
cfb03cfc12cebffc4ec7a45438aba671,1,9,5,283,73,24
99602a6ea1573247f57e0b3f15f19d02,1,19,3,192,77,24
95d8b6e47d58d6f05f060f6f91e404ef,1,15,1,246,87,34
8ebb5b1633c16c5636f24bbfb70d26bb,1,23,6,292,111,34
f751907c877d77adfd427681b278d10f,1,17,5,212,71,22
e4620b27c16120de2eed1c23a4bb813e,1,12,2,148,40,17
8fa0d65e477292722349d3f75ecf9d5,1,19,0,229,53,15
2a9470350d81d711c078d37b9bfe1c71,1,4,0,237,99,23
c4b461cb666e147a2e4372dbad5921c7,1,25,5,252,92,32
29d2ba5fb894ea32389a82c91ce6ba2,1,23,3,222,75,33
97edb8a6bcbd584845ef744e8ebb7da2,1,9,2,165,60,25
a5e7942b0c78f8866102d1586e6c87f0,1,26,1,198,101,21
343e8d58cb0aeeb837742a5176120643,1,3,2,134,53,10
fda322048c6d10bbff033371a6724aaa,1,14,3,248,84,26
22ba9ee1db3b4a2cc00054b3d8bd4183,1,9,2,170,70,28
e460a2cf2224e714d439a6915e948b54,1,8,1,179,78,19
a8a5430e65acafc9d826f828f8014d52,1,14,4,244,91,21
cf9129787077cbe195a390896f59f257,1,17,0,180,90,22
fb4ee2ae4f13089c266ad02894b38783,1,13,1,193,68,23
9dded0de692880f102a9803cd54f661a,1,10,1,244,67,16
38d0d2d680104cf751288742cb3f972f,1,24,1,189,65,18
d443177d00b128904cfbeb7b7f4b3426,1,7,3,148,54,16
9e609288a4f2305b9968f3d529024111,1,20,3,228,57,18
d0eda710ae7a6f689eeff40e40216cd8,1,24,5,233,104,30
40b6c988dc0927cabfb86a750313c21,1,8,1,169,61,24
b8174c958b15da95a42ffe05aa79722b,1,4,2,276,42,13
985459806ad747a4732e59c0489ac515,1,15,1,237,63,30
ce7c621e9fde1adc367c405ce6b0052d,1,21,2,241,69,19
f8a4b86bcaa2b4dfaed29c14a27ce0b7,1,24,2,282,90,33
d7bee78f1974ed2d72dbfc4b66d9f445,1,6,6,198,113,17
ea49a03795858684ae522978b85a064,1,14,0,276,113,31
49972672375b9049e3ff0a765ebe1e59,1,11,1,198,46,17
2cdd34f7833be1a247ffdc6f3ea655db,1,9,5,210,57,19
5155202d78dda9b750c2de1c4c93023f,1,12,1,173,71,33
5abd1b5e8ee1907ac740e94a87d4d557,1,16,4,241,65,27
13052ee01882a88571949862ef493898,1,6,3,248,67,8
7c58cf2032e41aa1d7e62afea9980bfc,1,13,1,213,70,22
8deb0c736ea438a454023419c97c712d,1,12,3,192,95,28
8613dc60bc9b07a25eb2fafb31c605ac,1,6,2,237,71,7
f96822e5909fcc2c02caae0fdaedfca7,1,10,2,190,71,18
d87a5854cac462002e88ed0a2627a6cb,1,9,4,229,80,22
784b3859946fabfb6e075023342dd12,1,11,2,214,55,20
cf2ee6ca00adec131924fa456d675f65,1,8,4,221,60,19
87c9d7b7da60b14596ee5d3067cb4986,1,7,0,269,53,17
a8cb09680a6a15d8d90d6fc35b840b89,1,12,2,206,53,17
49a6b94266d28dd3e241905d2300e504,1,15,1,272,76,31
5cb4d8162ca91ac674c83816b4ac0183,1,18,0,185,70,20
407831fc74453202175cb4e4a92f8f4,1,6,1,209,49,12
cbc0e7675ce123b7ca31f127dc7aeff5,1,10,2,154,61,31
3469afeca1000aec0b46c663ff2749ec,1,25,4,178,81,19
bb519fc64617bf22af16f7b3997f50d1,1,9,3,211,84,26
4fc871fdf64953aa652332425e930b22,1,6,1,219,62,24
f3fe14c9a3c12a93e02c7439cbe9d274,1,13,2,172,71,22
f1add82d8c479c2bffd3cb095f7a3e49,1,18,1,170,73,28
1d8bb95077b9f73517e080d8022dcecb,1,8,3,185,57,22
68954cf93849abd170963ed31d021d69,1,17,0,247,66,18
e56dfaf4db910a9c20c10b0b0db41ae7,1,16,3,202,55,23
66335784e3ea5b94060213df2f3b4d02,1,13,5,190,108,30
ea156535646d492945d2c3ac9c0ad333,1,8,3,252,72,34
effc4e2e49e1311b9ba2f0443841943d,1,8,0,242,52,23
a4f54f1a399522d41c5c2a32b9cedf69,1,18,5,324,69,27
6950857f64e92d4b79465a98a779f311,1,3,0,176,51,16
2a3d68afedadb875bc2d20222ff3e80c,1,9,0,168,72,27
5db0d3b8f939b3669414726fc458877d,1,12,2,90,40,10
3069f07bf0d348f46edb4f8bdcece0f0,1,16,7,211,88,33
ac196f715c1d41959ec006cb21966fc5,1,9,0,302,79,28
c195bfc2c2c3c6bf43efd43e127b4722,1,14,2,211,64,19
7b6a6d9630a8d24bdbc008442afffb72,1,4,0,116,46,11
7e506246c98758eb6dbdbfc4537fc6b2,1,11,1,263,76,35
fb9fee0eb58c7398bae0c21db6247576,1,16,1,248,92,30
f3d3096e82e4b2360a9285036dd76715,1,10,3,175,73,24
341b0122654df1e21e6272ebc886a98b,1,15,2,214,77,33
e75fc0da1cd12085df65a32b3d6b447f,1,26,1,311,57,22
cf7b0d7f6af647e704273432b7e761df,1,8,1,205,49,20
ae9d467ad93c8bfb67684810b0c31307,1,10,1,161,55,20
ff26ace44cfced9f9b329afc23aaeda6,1,9,1,286,54,16
604c0ca36005ba26c60e1bdfd0d6621a,1,18,2,193,100,36
5a77a9df7ec311472ae44ac3a466ec93,1,9,3,235,105,27
cb039d8a9b055a1c32820e9d3f46f74e,1,61,2,264,84,16
c11b257d7768a3ca118aa5e944722da,1,10,1,144,48,13
2c8045e748107dcf9cdb94287aaff68d,1,12,1,188,70,30
dd720d39f67ef8c5ba8e2a01fc1d1d73,1,9,3,170,82,22
697dedfbbdb05887bc0968127de3cebc,1,0,0,102,4,0
dfa2664285e6cd59926c5017ff814877,1,15,1,211,105,26
286ac2ebd745722a1442f6c7aae0d208,1,6,1,164,59,25
a9131943030048ca6b324050320498e9,1,12,1,192,62,19
a9175c666987ceef88d5718ab63377b5,1,21,3,244,73,31
16203a4db6273e75520dbe41aa86b6a2,1,8,5,191,80,23
8167e552756efd0150e7cf665254e8ac,1,11,2,172,76,21
e9142669d851267ef697c81addca1edd,1,20,0,182,54,12
31e8a4b69e210ed705c0901d41818ad,1,20,0,177,89,39
6086640cb78295a86431b5f67c0f19ec,1,19,1,210,83,41
501e04aa3e34319b59a48fd9a655d7ed,1,7,2,182,81,26
7a3474655bf3f46a34ceb2cd1bba2062,1,8,0,229,66,22
376fb526c2415bd74a79581c87a84648,1,9,3,160,64,20
24724a3ea90723e6cfae3b5728be27a3,1,5,1,155,91,19
fff01fe00dae086650e48f265468e483,1,17,4,235,75,38
1b3a7514aa94c2b58f5aab47f872fcfd,1,14,0,228,91,31
4e32dd2b8adf9a5a5425ed81fa4dd5f9,1,6,1,299,45,32
dd9dfd267e57a358dc1b31a60d68561f,1,13,3,208,64,14
d7febe2b4b6bd808e911a7cd0218f535,1,19,3,167,86,22
40d94509e70868d559f3b20ed1cef55e,1,14,2,193,68,20
d37f57b13911c4acdce6d675c5d2dcf4,1,13,2,259,74,21
c0ef585283994f32d98f0734b2a84278,1,20,2,207,98,31
83f88c602e47381e7978eea9dc9fa32c,1,13,0,218,73,32
908d6488f88caac91267749aabfbfcef,1,16,2,267,93,38
926cc2455349995fbcf355c2237ed58e,1,8,2,216,54,21
45d6db6a92e06e4b86ad85e606925e49,1,7,2,150,51,22
b1770445e16b00399f2c19dc42250c59,1,19,4,220,64,18
e3a11f85b390bfcbd4ac574d8409f6c2,1,10,0,225,61,24
6d2ebee950c3f92cd5edf9731d2d164d,1,17,0,221,86,31
9055348e7ab518ab24d5c4604672aff6,1,12,2,289,75,23
79622e0db1c3b045b76a5907256dc84c,1,29,3,161,79,22
329821f2309eceaa99f9fe34bcb3e970,1,15,2,173,69,38
16be738df652bdf797232d36de7f7870,1,13,2,203,65,20
d9a0af7fe7af36e9880fee2b52593d68,1,20,1,259,98,32
943911ed2fd9a42202717561342f8484,1,5,2,207,62,31
b3759b81b3f3252942d2f934b15ee0de,1,60,1,222,92,19
397fe8b5c2cd17f1357fd9c97791cd1e,1,7,0,305,44,17
d12a815619ae93b1465c8ac91cdac075,1,12,2,163,89,19
fe9459b733c7b2aee72b6cf0747af154,1,34,2,233,79,28
dabd75890f78ea0053a90797613178d9,1,53,2,266,92,7
fcd3945a134b3b30cd194ecab6337305,1,6,1,215,57,17
b54c3a827d141918de3636cd87ceba1,1,0,1,141,74,15
ad2c54de6df64e3c5be0f3fc8d9190cb,1,9,1,202,102,37
515d6d0befee2a7ab7674fc87087181d,1,4,2,145,109,21
e47ae7b6fcb2f5e8790ffe9495af09c1,1,13,0,217,64,32
55b8c8039922dd054d1876f62cab341b,1,15,3,224,90,28
e6279a546cdf6d7a52839644f611bb4b,1,2,4,208,45,13
3ca25a71e9d4d6085d5d1d61c8450f09,1,11,1,202,96,31
27683e89142044157870b1b45a5a7a07,1,4,0,201,55,11
7465e632d15fccf954d61635d3992025,1,6,1,154,49,15
bf1dcd25e42468821a91c3b2bfd4eaba,1,8,3,177,55,26
6692881178c864e0cbf42fc5c0e1ed8e,1,9,1,148,64,27
ad1b99bd41ef75f70cd2e8406e254015,1,18,1,253,75,27
55b8a5594f4fd6b29819cee40d1d1300,1,11,4,344,109,36
666b39e102d87979b35cd5ebac420dd8,1,11,5,174,66,27
fb53fac3af76f2bc2a25b7f2347284de,1,15,0,181,62,21
60705218ce29389bb7181837d701556e,1,20,3,261,82,27
d48c9d2e7ca2b60bdd65099e08ab13bd,1,33,3,215,89,16
f67811553536ada168dd0f16c57d42ed,1,11,3,236,69,23
9db384a659c76fa4115ee982bc59b3a8,1,8,2,258,112,10
50917481032d006c2241aac5a764b720,1,22,2,249,79,29
cc128e1dd81c283b030cc9091b7967ca,1,32,0,224,87,30
b141c2b4878de0837e4c3bb85cefe3c9,1,11,3,181,78,29
eb87013a67a96f910b8d0f3ec815cb8a,1,5,0,220,86,42
b8e9105b3081abccda614f13e65752d,1,8,4,159,62,25
7256ff18879255a23b4cd6b17a32fa42,1,16,1,178,69,21
64ab928caec0a27625c47c6bf261e475,1,17,1,235,78,44
ee9d4f0e3d7aa04bce593fb8f46dc5f5,1,12,2,156,56,18
1202efa49592417773cf0e868cbdaf1a,1,15,2,311,107,29
cc72579085ac5fd1432d05606822944c,1,11,2,144,64,20
c30a055b7abee6768ea2a235fb152bb3,1,13,0,246,78,34
b7a721abf85d740d3b1f7cb20d0ad4db,1,7,2,139,49,17
2d00d45f04d2f017a46bb3322f1149f1,1,10,2,200,75,22
baf2ae7d4f04ee5ad6e856e3dc7e8809,1,18,2,179,75,29
6fcbb7ab0883e6f2ac28654f5b1e647a,1,6,2,136,45,23
980f3b4ba31999ef40b6e8749b59d90c,1,16,4,204,72,25
ed73d35ef7d295a614f9ad35dc9a37d2,1,20,2,174,57,22
cca225c922c768f72d2a2dbeafcdb8b9,1,15,3,183,85,33
b163ffb11f239d73f949849b0ff89a6a,1,17,5,270,71,11
3478b8af3817646730f78710fd7cc84e,1,6,1,217,88,28
9fe28ee7c08bcb0daf629b798153d040,1,15,3,233,71,35
1c6aaf8192593af0b2620bd6ce978cef,1,8,2,168,46,25
aa186692256d276810f01e0710be1a50,1,15,3,177,58,20
85c72785bed6fd329b7b436eb2ba8536,1,3,1,212,66,36
f7ded387dd08c17b7e4fa84f0e878fea,1,11,3,192,69,27
d171511c4a2c45212608590832ad955b,1,13,2,258,79,31
67ace6e836c8f40756ec834d882ac738,1,13,5,148,44,13
c78ba5d73f898afc8f027948848c19f7,1,4,4,139,70,23
85f3c5023c8257771b2c69952f54b0ad,1,9,0,289,78,27
badec3bb1aea1f2d16e9e27f7582e5ba,1,17,6,286,71,15
b440f5886e5fd29a20a3ea13c52dcd3a,1,22,3,225,108,25
83c5263b9ed603e1140c3d38324cef00,1,7,1,170,64,20
32eabfed1fc8d08e579097df020e77ae,1,13,2,274,78,24
14e96e24b54103b8366d07b905f8a645,1,5,0,129,61,21
26036073c16c8cadc8effd4c763b56d1,1,12,2,188,79,17
7b93cf81663e677fd70d4fd264f85997,1,8,3,241,64,22
d33639427ac7917537669460b67be201,1,11,1,179,72,24
dc5bfb4810fc908a1a7c73dac30ec689,1,7,1,219,92,36
f67ad1a585ec987a6d0dfb7fe7113505,1,15,3,200,71,13
6f82090924a0d0ebfd438468cb7c3e78,1,9,5,217,75,23
bf885df30b6b8641d5a71ca4b916d0c3,1,9,4,182,61,23
5dcf483c6ceb4cdf9de1648486f28706,1,12,0,137,66,28
3ad4c50fc4be25b3465abfd5f93d9be4,1,17,0,171,76,25
205e287c9ef3ce88bef68c27c7121d3d,1,11,3,291,77,36
dd47e22217e57a3f1304b44bb9acd80b,1,11,1,133,57,25
56b4ff0baba162a5c53323fe3dcd0d64,1,8,1,227,72,23
3476f4487c97d5a611522a65cfecc2d1,1,15,0,164,77,33
d1ad64c431aee71b3e8115b523edbba2,1,20,2,197,85,31
5cf8a51b172a4943746a49e0147a5948,1,11,4,279,68,27
d0198796f26e55d780ceb0da866eb77c,1,16,0,133,69,18
3a5161421b81c99939eccc1ea43d4a32,1,40,1,283,94,29
961c7cffc29c2dbf0b9e55376083ed90,1,3,1,142,32,5
421df793f9b76bebb699e6f070332aca,1,23,1,165,63,17
22d469770308de45fafd1446318c2f6,1,17,3,207,62,20
92ffc443bb90dc913d4d9ed6571b54db,1,13,1,208,78,33
d3383f12e6f5af0707e71da5eb99bc2,1,15,5,195,78,19
6d1ae46e3dac3db38f0ab20448a4b63c,1,11,2,220,68,22
766adea1488a2ae8cb88ebae18657b35,1,8,2,216,78,26
9d45dc101bd9ca0014166756dca679f2,1,12,2,205,85,21
66923fb00afba4ede2f60d5d527d4ae8,1,15,2,218,58,27
c1036def9f834631cf922c6cfdb42299,1,22,1,194,74,13
1d92b74022a9780bca3eee9fd0c3e8a,1,5,0,283,70,21
